0,1,2,3,4
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.00010091695835565663,-0.30316227133520846,-0.005787546660990572,-0.012711588137552918,0.00019268066436964993
0.00013783849265633255,-0.2769599061037857,0.07829014799459606,-0.00967771801400786,0.00018863422738956955
0.0001504974875367499,0.17539524627752734,0.0989233273107253,-0.009079881089318198,0.00019339379284519882
0.03064158799628934,0.1936078556615173,0.09217535343328376,0.036580393691186694,0.00019198285900735022
0.030641264740612625,0.1814582255616511,0.039114343550052506,-0.083420662865484,0.0001837016561472208
-0.0020532921359491807,0.4348749246252185,0.006634400221852519,-0.206861171055461,0.0062419915163973725
-0.010493066010391594,0.8667971911373901,0.007979557236293209,-0.2158523738058487,0.036250450888203306
-0.0014586479444311084,1.024436917000907,0.04363881094342922,0.3781462418674982,-0.09132824713281515
-0.035247879872729856,7.1507496759621105,0.0014606649458288445,-0.03146227101721971,-0.2836549592487943
-0.019251437910308526,10.533009544337045,0.008448899769014605,-0.26239180537860596,-0.2852703170411483
0.00762224206103454,10.80496648025644,0.022860543207670888,0.0327994204035193,-0.28607032965039825
-0.1204840248534183,12.907428741857405,-0.022884086446794755,0.09654549270196602,-0.2982233151340386
-0.08879122909957705,13.727516613588675,-0.05145401437856269,0.10028619961385836,-0.29249641870362664
-0.07528828419404582,14.46533940627331,-0.05760247370291612,0.2713056270016705,-0.2791755180389801
-0.07005264261836124,20.6748982949344,0.0015442728556560072,0.28212321412241154,-0.18351406864448047
-0.07688390314759949,23.45258388573145,0.3635814156246272,4.394387344397467,-0.31492389710594093
-0.0790222613009409,23.625931268171296,0.5893870065850992,6.168736827305496,-0.360714902351803
