0,1,2,3,4
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.002061878387125738,-0.12658786996669633,0.1677619446592989,0.004636741105383823,0.07087498716643212
-0.0006901019922436816,-0.13007503706824777,0.12096918668708738,0.04088557032606041,0.00794237498521759
0.022438298632043246,-0.09726983582920468,0.08315604538922733,0.07913015032349868,0.12134102633866088
0.010349714566873842,-0.222570767050891,0.06223099541387932,0.18693603593788186,0.08762400662367631
0.009256965698925253,-0.22610679735195985,0.03614998972255006,-0.2759237013251167,0.05991508963756457
-0.009547997023504881,-0.29718584635026085,0.03325233715602002,-0.27433731605682454,0.05696766891680233
0.01613001816377744,-0.2419750754068266,0.027889845673165853,-0.28091612234171237,0.06367577911425062
0.012387923073761391,0.18381952100263949,0.04855512297709758,0.013055195945918474,-0.084263966664361
-0.008386438361577542,2.113365096537481,0.046988330167995654,-0.20783507526238068,-0.16907779545205273
-0.0025499042374009283,2.292074690587119,0.08153183835475106,-0.42100123937661627,-0.14494842743685293
-0.0023236934449716237,2.3620827052249695,0.05607256825677142,-0.20451064524643864,-0.10306154076458499
-0.01629662286628747,3.262940884275489,0.0852051790982665,-0.5046590339144796,-0.1196526334735539
0.008491080108974454,4.000782613732819,0.10907183471345148,-0.5238053762296673,-0.011565826972831438
0.10071017696014625,4.156254572418218,0.1074347325455623,-0.266312003910225,-0.0797016493123884
0.07384839915023118,4.997314778014634,0.10365467267003498,-0.4559032165409224,-0.14138860018743035
0.0272954744262468,5.202132307467371,-0.06936151131948415,0.3550739808967509,-0.07500472801618438
0.06675537472011137,5.216555706905375,0.033623248119756546,0.39777761386170696,-0.16844028953159912
