0,1,2,3,4,5,6,7,8,9
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5038477908936436,1.9249642986319695,1.4362519267577853,0.7839157842870631,0.4755682693715036,1.9573783541766234,1.9267189101334659,1.0359249915784505,1.9902602397258014,0.5390343310445932
1.2463845653139503,2.340931174476416,1.1844405008371173,0.8358538971253044,0.7334183661526642,2.73633435313595,2.1063728446213816,1.6113743790557367,2.4239577230972267,1.5098019663385367
1.5421492614190733,3.3543296288693476,1.3820281453529202,0.5594347927228398,1.2057956645528667,2.900592164194926,2.151745116564394,2.2923566491022846,3.005711776768252,1.7746378071950442
0.4490280124432774,3.346019633377125,1.506160687528425,0.8796265171088785,1.4174351320011116,3.2018390781580868,2.2885968110498185,1.7096268616502241,3.155256276311766,1.9233396037972499
0.4548754372020004,3.6795873892451456,1.4793445700491934,0.9346105636947636,1.39067574766781,2.8911286154702505,2.1142213632627525,2.745198610105062,3.465594636483417,2.1322510467068696
0.576549359303173,3.64654558448805,1.6597093435325847,0.7426647008286543,1.537435507334239,3.1016778986367255,2.2310130129847314,2.495285529111975,3.8652997031933167,2.2881404431972783
1.0721956679318216,3.674691051452643,1.7542311687849519,1.3373185625874282,2.0656726630724433,1.6984199904909907,2.341432338197374,3.116109665210786,3.5722480989849963,2.4932241894693274
