0,1,2,3,4
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.044516424954802285,0.19707817759009166,6.244139427754375e-07,0.0
0.0,0.00028281143657411497,0.4750931100885681,0.0,0.6587379338642573
1.4213391932949537,0.0,0.016663964719533297,2.084916768558818,0.40999355375822555
0.014870152346464993,0.04224591698504947,0.0,7.101878803677967e-07,0.7030696094633351
1.3074341875818545,0.7726701804732172,0.06007256406585262,1.950429345569049,0.6653208951103915
7.747954917724594e-07,7.702008024266844e-07,0.5298765741368349,0.3271982836925943,0.7158551405394982
0.9065389545174003,1.1288157122094526,0.5521104819444512,0.3844028961156309,0.7286034750440402
0.0869632906098838,0.2199830445200413,0.20303729715267374,0.7283227079632069,0.7916258251905658
0.6484531885374821,0.3495499484158673,0.8936169509639507,0.5161357541967252,0.5563165416669265
0.564727809549681,1.2333778086821037,1.6681210777916202,0.3900930593909935,0.6891248974184802
0.059421907777260044,1.092291201584775,2.029962582206028,0.764676051610278,0.7463522869681715
0.3223399526121785,1.1813622027561719,1.6969959455763817,0.898209761077654,0.3478563942471905
1.7084201688753573,1.566619082777982,1.4130024658796976,0.8495452730692756,0.04901073437560844
3.0750451972782216,1.2161826478671867,1.9625378199174097,0.6650278670184525,0.6583959279232726
3.005039032020079,1.5938290663564976,1.8564227774901982,1.2579667188892307,0.7482866454833138
3.3856423224929375,1.6636444400979566,2.008658594078514,2.648417872355667,1.0231529255839458
0.14506968159615596,2.258261411551346,1.452728196790763,2.402312471861522,1.0224824276118927
0.05494174723581855,2.239372929364095,2.023655614997214,1.1396163370609276,0.8768140158557552
0.9915026355668568,2.566057539091238,1.9683745239435033,1.6484323213702834,0.8822261108847429
2.1564700796424647,2.9537399704493366,1.9123382252011365,1.797682915758115,0.9482848371988994
2.298207629707915,2.8436138621036497,2.331793621064538,1.0962853289924155,0.026799833400183368
0.004077374060717146,2.7950727784470666,2.251788863843451,1.1189488036598754,0.8703457092250576
1.2910760863658763,2.251463101771081,1.5245021311957196,0.9512921228692679,0.5096964592337935
1.102756942629044,3.822122220538908,2.0680455796996084,1.5104868920679537,0.8553747103056538
3.264945290462102,3.8184650893723098,1.1861706504272427,1.3903713291374242,0.8041442539137594
1.5271411546498834,3.9201790454293564,2.2998303047427138,2.1032175988911677,1.1537395978420737
1.4645453315588928,2.3514397924798542,3.166718569126539,1.8264816480284092,1.0852023138463518
