0,1,2,3,4
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
2.2310278001064585,0.012653656875342425,0.8901712505007379,0.3298187878880999,0.01054419459507227
3.911630832770116,0.4637786201405333,1.1663353429242724,0.6291127381869395,0.6269918464050155
4.038800554702111,0.47395471582556253,1.2523571653242402,0.6815457279260125,0.6708399408771838
3.3983429350665006,0.7147657335785746,1.2806495162132325,1.0984656759097189,0.6008799900183946
3.306727044894746,0.10209580950901144,1.0819398973158492,1.395899970559729,0.5736317699856698
2.5581212200335184,0.8020876545332878,1.069227774621458,2.1282098383666903,0.958034818138742
2.035050695988914,0.8958744906542668,0.9790639837766754,2.984631656401522,0.5570976563012088
1.4323013415837547,1.0164181659684992,1.234326315784891,2.9937961981809966,0.920531909764974
1.1778907040760236,1.3850336166482342,1.1015116653317074,4.144057861204926,0.9884533008623625
0.9811705548075659,1.4686407204555423,0.9955874702692055,4.107137146085462,0.5861354627484399
0.7729440182635962,1.7550768277155329,0.9227153421149857,4.761748063495276,1.0799307563388199
1.1398827288757576,1.6300757651674271,0.8337813966621781,5.312473568146769,1.1281615518102486
3.4092147489621056,3.0186590254491223,0.8092501063746533,5.088683177730268,1.1477540993810138
4.972366788149772,3.4933832206630293,0.8414654154445289,5.996628111758209,0.9903749262132943
5.48195709506068,3.9324146354566265,0.989980604347881,5.178351912496646,1.208020306229086
7.76337164223246,5.346019988963158,0.8194138267203133,4.968104118126903,1.2477129930781319
8.483618592826392,5.921629140563675,0.9524810861169877,5.693541227452774,1.2854277725493934
8.737715079407412,6.5489828613694545,0.7802316831035866,5.677796472603485,1.2981843698584659
9.331114452199586,7.050526443847426,1.034454673239231,5.884897717531185,1.3102993314992302
10.106602754601223,7.771777214959143,1.3739509024156384,5.845283632297349,1.3218125757499792
10.369368552753672,8.406143867767884,1.3532507802769655,6.012777729344091,1.3775486975403253
10.825921715115664,8.957371197962242,1.2741728073173286,8.663105704479692,0.4652217444091889
11.348792011945791,11.260650915625455,1.3296955784715505,7.880894689076622,1.2545425612621905
11.496770378107634,11.991561705744676,1.587615304795757,8.026625429807282,1.2227074041716237
8.799918281093735,12.711365036237254,1.155825937940287,6.875366306183538,1.0885442799934466
8.465914082160134,13.297502028615755,1.6507272151948469,8.073901274013139,0.6395072823874131
6.129880166067658,14.07349621646129,1.4777355716586804,7.804138967145114,1.1235170540157342
6.842115130013544,14.609970605729316,2.046130774231438,8.371153884652362,1.7743574506233377
