0,1,2,3,4
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.13974913220568252,0.0,0.0
0.0,0.0,0.12662474489237682,0.0,0.0
0.0,0.0,0.4250978359240709,0.0,0.0
0.0,0.0,0.5607592712203312,0.0,0.0
0.0,0.0,0.5313848922363519,0.0,0.0
0.0,0.0,0.40439771714573525,0.0,0.0
0.0,0.0,0.4311500542024311,0.0,0.0
0.0,0.0,0.2505763337519695,0.0,0.0
0.0,0.0,0.2835798728598713,0.0,0.0
0.0,0.0,0.30597714990723357,0.0,0.0
0.0,0.0,0.2736049617764714,0.0,0.0
0.0,0.0,0.3017896817951293,0.0,0.0
0.0,0.0,0.35942844845412186,0.0,0.0
0.0,0.3891401831790702,0.3744618821650741,0.0,0.0
0.0,0.1655154744499569,0.3240700037289216,0.0,0.0
0.0,0.09655817045785421,0.3503531233601715,0.0,0.0
0.0,0.37936795710697346,0.30240494643542587,0.0,0.0
0.0,0.7395954157942113,0.34628881552345464,0.0,0.0
0.0,1.750535180119853,0.30294201893991973,0.44451831861151775,0.0
0.0,2.04072973675766,0.5277340201110304,0.0,0.0
0.0,1.472837285562912,0.4077381970914928,0.0,0.0
0.0,2.3769548943339776,0.46331175893668086,0.0,0.0
0.0,2.836813151763734,0.3715353993287433,0.25384283792702533,0.0
0.5586644061727917,3.663667276800054,0.5750285308640652,0.625912105543913,0.0
0.5507191485080075,5.356564399602984,0.8251878347103093,1.3877411511172084,0.0
0.07713660639893376,5.707909709083389,0.6863951237318406,2.181125437696068,0.44388917408148754
0.0,6.470112513168382,0.7436505863822955,1.7523019988528352,0.22101472945358427
0.09621341130200889,7.433032118685938,0.9180374203770972,1.6703811886676325,0.996583239270083
0.0,7.9844475363480205,1.1760172083672686,1.9186991882421565,1.4798806929370116
0.049621794312556394,9.591217281309246,0.904826234828767,3.315477378695114,1.4763932171393905
0.3056750901115597,9.789541650640587,1.1047059462777928,3.845496555761659,1.7345047179882136
0.0,10.121758985964943,1.0891940173133248,5.437735748749864,2.4638886446804347
2.844306212019881,10.996823197591262,0.5956166784039171,5.430161886193796,1.8431752762945146
2.439406264939523,11.746210503239512,1.0442888502952896,6.0858075765682935,2.775168494526806
2.3478710016892688,12.463380538020948,1.2215126514894088,6.046188048191522,3.019809376116943
2.2831961173145965,13.083002090263264,1.8206545346544174,6.626006517415004,3.324477541159007
2.2140682053482843,13.796586238673564,2.1931859145522203,7.218434550713092,3.3483098351380023
