0,1,2,3,4,5,6,7,8,9
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.48545784819785576,0.6673782677218789,6.244041169856342e-07,1.3529023451888347,0.0,0.0,0.0,0.0
6.556477707424009e-07,0.06404293519894969,0.047736821073906255,0.0,0.0,0.27087133771121524,0.16964944937366816,1.0427175713767087,6.501859414556816e-07,0.5909986782786321
0.0,0.39518081018321516,0.05259468846136728,2.425655746438377,0.29149652853557495,0.7661109287185109,0.2089805060787765,0.18835114686079152,0.6996999526788933,0.0
1.224811881691471,0.3371243774268483,7.152125505223563e-07,0.6832161430008434,7.102881331989078e-07,0.005161981760765901,7.102378374373523e-07,0.0,0.46220138008171596,7.152463155091332e-07
7.438473005572107e-07,0.3687252319596726,0.03227006745723345,0.5381983562369488,0.0005554600333508233,0.12853401739458978,0.015207221048920628,0.001522055342412822,0.8885030592517801,0.4107074821115802
1.1140734855186922,0.39173666227365295,0.04752277866466469,0.7631790916293074,0.011670715537587369,7.565105260192768e-07,0.48153918094719006,0.048859952588649634,0.24647914799475712,0.0
1.1237088486317708,0.6192126783641667,1.3677624936119008,0.6249869339403893,0.1012356158750856,0.5292843945915807,0.7341153777847313,0.005070314507677896,0.5170390573256285,0.6170390085959375
