0,1,2,3,4,5,6,7,8,9
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.632753217481516,1.864569561507728,2.2936333391594066,2.082942403705832,2.518637365335619,0.9540019482944144,2.6341967411295926,2.402471527792444,2.3413391344339454,2.495465408225004
1.5521671057909099,2.0704252623089032,2.2274324911141954,2.4138588163044825,3.6222902815243514,1.4845877217199608,2.1562088492534497,1.6629363137615982,2.6841966958245815,2.8454178681487132
2.861216947433719,1.340699664769006,2.290253635035919,3.3857223590875445,3.89672972474226,2.3149157567259007,2.4650632511529444,0.8777429696873424,2.132261262094483,2.830925120698019
2.8442843538698,1.666581500712916,2.538367267048638,4.3007223887099,2.7994325110120055,3.9244381761800065,2.4108970049466887,1.3722763894741288,1.9851428377331428,1.386046018560383
3.5077514226173294,1.503453864358113,2.8472206891470417,4.368916080433029,3.1671750567012102,4.424716650368577,2.4642303206641354,1.334303951688662,2.192064395620783,1.6026347473684788
3.105925094884368,1.6501781905771702,3.4317809387990765,4.325266016958502,3.095923443739753,4.518276604814998,2.4555373249467745,1.481296001626449,2.073294099851462,1.5261278783431222
3.1810102717172297,1.4248681295222092,3.269593231522606,4.6511156501697695,3.4296407780712244,3.886274038378366,2.3798759081290726,2.2385488654989816,2.3773540501766828,2.219980225493707
