0,1,2,3,4,5,6,7,8,9
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.03022936523179816,0.0009557171628975196,0.2511608644446249,0.2827979432456264,0.1763630315367413,0.03436177992975032,4.7549487504708777e-05,0.6123515495977471,0.8758997393821587,0.7576091588386061
0.12787302319961047,0.040960482189134055,0.15304760005970858,0.40093274030423015,0.06588363663750527,0.17903567782837024,0.11558377877491238,0.46402788226342884,1.1708714736990837,0.7255271572785631
0.06020467190751759,0.37449008342480306,0.17122124582973566,0.8190895055938366,0.14660379372130447,0.09490237862302943,0.16155585447676013,0.26813210015697214,1.0985103217017183,0.9392875711110691
0.04798141538706426,0.32720677685447436,0.10149570708950911,1.0689897653991227,0.15871804268966103,0.090044151945002,0.12246906756302438,0.07727638002637462,1.0546483004569946,0.46876265078040724
0.16632891129130584,0.36982788161561647,0.1376998654566332,0.8875374196730879,0.2376860590298962,0.09555894871514249,0.22380854858957036,0.020263853792487185,0.7916155756345801,0.6706738957976293
0.10224201304856423,0.32489278423673734,0.19571578119475555,0.727653103439347,0.2685597797259245,0.08157914940561672,0.26476226837239913,0.04709499644207754,0.7018207603789349,0.39217227380666797
