0,1,2,3
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.7877307909610674,0.941769589833849,0.7889882428149622,0.1680816481792086
1.441302060888694,0.9487662448665957,0.6263447049464158,0.19854474159962682
1.1805762831698288,1.1283490834837482,0.9172290500969117,0.5241790849272326
1.3730320471913553,1.285868674461992,0.9834817001609202,1.0563757081127119
1.66732247690812,2.3709400077426293,0.9781098084247128,1.177569786960426
1.9519407477439044,2.3167406553944607,1.040125947387366,2.1642576488024043
1.9645297417315686,2.411763212559582,1.2620126410845918,2.4931592926910904
2.0536589578240267,4.065920987738008,1.0667314218917936,1.6633141311236024
2.389192281793449,2.43171529029163,1.1407771370687005,2.807658345461692
2.7375302385727305,2.721036798077242,0.9291020884907106,3.066730035560735
2.899056431050468,3.184239365221925,1.4879219948161384,2.865970578533026
2.231671546622654,2.6043241868029208,0.9046751526721063,2.6644646580297757
2.504944385817405,2.2843972051159085,0.9912847038027972,2.8260077667911823
2.5333829539667203,2.06297516019988,1.1167240355162784,3.086206083346865
2.5050460881312175,2.2011780898376485,1.320211897958225,2.6591547838965788
2.071455822130914,2.525867371502354,0.8223834659012279,3.2201319027724535
2.259941901794747,1.7513037126006938,0.9256275842376043,2.595944234189775
2.5585334734403387,2.023129050480794,0.6281244129733861,2.6614274793527524
2.295830775193337,1.6918475278759344,0.9828745033437926,2.9342452695351517
2.408932461882155,1.5663739280132805,1.0323557173004576,3.2521103807548526
2.6222745094254187,1.790625189683081,0.6528073194901807,3.147366327973512
2.733018535775001,2.255066899492593,2.310814446698608,3.851018500253373
2.5905362483658094,2.300541296643833,1.5784179581397793,3.718843360893277
2.7345420783213084,2.4659155677873557,2.848532263320378,3.1072481902560787
2.8715069876930115,2.7372189521525185,2.451036704438787,3.1463089075599178
2.4888697891674383,2.1558848916839715,2.3640287393899717,3.5613800876277204
2.6719549091360335,1.5430649561606122,2.4979105053521145,3.7604303671809745
2.396456869493985,1.4567375148528627,2.417028232739285,2.8649804083574066
2.2811697438698517,1.6055455486544261,2.622263318592758,3.4777937714388747
2.190404279597159,2.000839044171174,3.0331827133062674,2.986337972877542
2.1847290230121623,1.9708322839515235,3.2387871829378128,2.951364454620541
2.4589576429866358,1.9956563658876287,3.47054560943813,2.6456052084847275
2.390488102517614,1.9101630982305928,3.216509558418995,2.592272342428857
2.2564303310094584,2.030723754191299,3.0854408601891365,2.4811893728549523
2.0605024763227466,1.8099430200757707,3.1217134314848978,2.3702251868350386
2.096585864671954,1.5035699850775426,3.9517725435786453,2.556789555526806
1.899330108604194,1.857501269386519,4.0198434648114745,2.309789565392176
2.095340876145409,1.8619366145672143,3.127687933049327,2.3771352395607024
1.8885585138976066,3.5564667373106045,3.336011321386236,2.2899276328017737
1.9307458810343647,5.120877246277916,3.8894770831991394,2.2982496403403063
1.9584785094081445,4.157175004192825,4.216794313514893,2.080895211273089
2.0546821546974106,5.397591300566495,2.8925306745889645,2.491200234874152
2.0323930054529122,2.76996870337475,2.9573607548492817,2.396571619010013
1.80887194045368,2.6061010738710175,2.618358278472322,2.3457746860637707
1.9867842924922188,2.65850834977315,2.9817173224490476,2.304343232359514
2.000259364021233,3.0272315413219006,3.047313843398238,2.2354506603544637
2.1891321042727245,2.6309731218469796,3.404664822474957,2.710409748881796
2.412562908350277,2.8859339950865,3.1739867680529215,2.425210572340767
3.183916229950898,2.7757373918018478,2.96073181598268,2.5812594582011488
2.9292258056160048,2.5974524109723944,2.614002944867389,2.36068836017146
3.8027266888073292,2.6873259271093985,2.5564397316204475,2.1877159686822605
3.0595184068049806,1.9429592318938524,2.844711255113421,2.3569670110670216
2.680119427019728,2.3037461455767785,2.575733752006204,2.27308058545889
2.352952202526188,2.3780222334678167,2.6777580721435155,2.244513652541038
2.531390229764844,1.6944251353313524,2.946675499446036,2.34989817006933
2.1953972521546707,1.8445027291892369,2.8896989199149905,2.400212109610797
2.3289396683643715,1.8445598318912826,2.9180393259997834,2.4419198983344486
2.441007157630554,2.0167912161297883,3.0243727319973575,2.5062094111515782
2.1213373791741996,2.1082210788504017,3.134065140776468,2.7219961336976053
2.3548906387669573,2.3389258142007603,2.9354588661545793,2.709120425399903
2.4066182534313882,2.4141642937593875,2.751858204711725,2.804164127629905
2.4658203621239663,2.54562357749325,2.69226543685529,2.637945554930341
2.508053757270477,2.456126863000248,2.974106958934985,2.711727187055661
2.3537876567903755,1.9833312466346718,2.829717886432628,2.5083663048657647
2.3023844560123745,2.092253495447659,2.791815596396203,2.3023633474942398
2.31859945552169,2.356905575415008,2.805123261318462,2.34533540839633
2.3528626803228954,2.0846756750700584,2.9196408121037285,2.4234158046112912
2.297206412413855,1.9999574578213937,2.7945402427185146,2.5103954187182147
2.731269796311666,2.1145028544942126,2.8249883770457678,2.5341305927929203
2.7682574034903547,2.134381485104077,2.6642671450583424,2.5770753595623335
2.4781990308158632,2.5064994700773386,2.6806216877176303,2.700009557591455
2.653607374971344,1.850575050139777,2.917671444401421,2.5899869086594647
2.4916743793975615,1.895263039411579,2.886468492876521,2.673487638550757
2.5131649091099577,1.787965475689051,2.9009404965946444,2.7090194393422586
2.6068954200935717,1.849289488390456,2.911508785514628,2.686341914663432
2.484633098198698,1.7319113797056198,3.1314366143885475,2.7257355410312343
2.4162530521931846,1.7783753715136872,2.743766694549756,2.5683115268997567
2.511363463907469,1.7527270262050223,2.922628947200216,2.557363751601048
2.3499836700310586,1.5852186653829554,3.0596193958798805,2.553827861099942
2.3197864992929893,1.7405614451288491,2.6415784109558027,2.4594657393147283
2.2914087172399684,1.595953741880988,2.895088364010196,2.477965334448797
2.2821633660952885,1.7054734246971008,3.303629503830706,2.5752155337030787
2.311582250359732,1.7396111482549899,3.1538593773779713,2.44190222377874
2.3009085652290233,1.744384714245179,3.668275934253471,2.569925788702238
2.315960308192988,1.7740535970878561,3.477479876571848,2.526531343037112
2.3926726474611053,1.7824848199097731,3.32029172456196,2.536851751660597
2.176285582656818,1.7853650121240983,3.5797700496501723,2.6049715681768904
2.251243349537634,2.182583851699685,3.525522848712807,2.5845397244264614
2.2660979449610927,2.189735133431665,3.4506882724766155,2.4566982701629114
2.5676206394195704,2.3082497092854966,3.3080859537405733,2.440407483290475
2.297510777490478,3.0121475040745342,3.24730862370313,2.4788598880684036
2.35296559835321,2.3868520299942166,3.1353564042052025,2.5669673376632103
2.4274276223927007,3.0443141574052124,3.1278517211304053,2.448898458470323
2.4427808747308966,3.5157771786585448,2.9343578284896847,2.484775505346416
2.5640001735106526,3.7096541434371484,2.971042676562338,2.4683344544490025
2.601222954839912,3.5664450303593194,2.982593209914311,2.4566917093270058
2.5921311491042687,4.067948457869994,2.949198002037478,2.5153621171015774
2.716086771244861,3.80369744655886,2.873770828372709,2.5376906221027133
2.950491474811177,3.7493200832565647,2.9710770258339245,2.537901829538898
2.8985807403306887,3.738204536670808,2.935149282701665,2.5466017814954798
3.475370055801234,3.7837590447640963,2.729120114930093,2.628407807058406
3.8721889409928747,3.987280941491065,2.7479003979752337,2.556761608370666
4.237318130019172,4.623394308329435,2.9704082083646983,2.465686716009915
4.3795463825821885,4.27893655551679,3.0020112963554775,2.4814494493299835
4.494221857396207,3.583059711647587,3.0582023625923718,2.4846151639602776
2.4977908965615185,4.253100196653987,2.851002324036127,2.535630348436477
2.501562424307507,3.355667483570203,3.0284428456882444,2.48579106402219
2.5592747014532438,3.3001090727129743,3.1487933398691434,2.5568124698596613
2.760869846204671,3.489485850195925,3.1191088101247617,2.548901044615744
2.4609066403710464,3.681366189292057,3.0395289777584438,2.5781774600342606
2.464264722347183,3.3819452573914406,3.090845488601979,2.5125179741043606
2.733635619553098,3.0838248221922755,3.0435491918013207,2.449151491240003
2.729412189762362,3.394838928092489,3.012146506316582,2.723902177755541
2.523200568901161,3.552414946699333,3.0325269439970137,2.812526473538887
2.569316653919476,3.529682797354473,2.9806160133409536,3.3265752159445934
